Id,SalePrice
1461,119198.27789621294
1462,181902.897167626
1463,204722.74766766647
1464,229833.57065434832
1465,201698.81069715088
1466,204812.3742557259
1467,172846.79836065436
1468,206756.85635574904
1469,188180.0323502476
1470,127335.10806949582
1471,225898.87258633992
1472,118011.71482719872
1473,119375.89811976894
1474,166374.56090953044
1475,119780.62941942553
1476,338746.37730483094
1477,251598.29394365847
1478,304878.8419056001
1479,292217.5973604807
1480,401616.276348452
1481,306529.09812019975
1482,234921.53315462268
1483,210906.7582016157
1484,208713.25323816822
1485,223467.448409513
1486,231702.65498511877
1487,312145.518080492
1488,252329.92164377176
1489,211424.0336395332
1490,244312.51163995164
1491,235549.43233863538
1492,86413.69117594737
1493,203666.15082360932
1494,279890.8924502886
1495,268525.2067516148
1496,252384.33392602464
1497,208397.00668067602
1498,202358.06239061116
1499,186455.41214485705
1500,201623.09508890274
1501,216435.1371189251
1502,195963.74789631483
1503,260283.28487045644
1504,256551.51309661812
1505,240868.04630611837
1506,207372.3728006808
1507,243427.44739022333
1508,207883.76681232094
1509,163118.04893953327
1510,176026.6433035535
1511,158732.8291838126
1512,186499.14864663323
1513,165665.2507768189
1514,158882.36695439232
1515,181054.386180956
1516,162078.75439701191
1517,161300.2694343333
1518,167538.92295648117
1519,231877.62512074597
1520,136204.27096886633
1521,153712.247062556
1522,193480.70917092884
1523,106498.41807470449
1524,109218.1404624227
1525,100536.0686208619
1526,113258.02815134582
1527,74758.11969397184
1528,102725.27005559384
1529,145629.36226888956
1530,181323.34617320044
1531,156718.05893917842
1532,81328.8305806051
1533,133426.75643952965
1534,105023.94317730675
1535,130887.48825436673
1536,82409.74001468356
1537,66417.25308660616
1538,113561.29999701078
1539,179800.811793432
1540,120572.28198544688
1541,139161.02545424658
1542,114972.47839444784
1543,147169.8715012565
1544,49133.39081621525
1545,66260.0551216477
1546,132940.46252765518
1547,137011.52551144632
1548,109940.76641768773
1549,104013.78557101231
1550,129477.5726894649
1551,117566.7688894723
1552,134375.45432619588
1553,113309.76375111997
1554,81343.79988285656
1555,196379.71808767188
1556,75605.5383784538
1557,81663.70982303032
1558,107526.75153001425
1559,95378.47440362725
1560,142679.59647890384
1561,159247.2309457177
1562,121524.11302588371
1563,114588.1258057559
1564,188642.70203306366
1565,158462.17256057783
1566,206006.63237774916
1567,86400.54843453846
1568,260098.47382598056
1569,157135.11188665938
1570,131058.36992619358
1571,110464.21391815774
1572,138084.6134371574
1573,222477.12747777443
1574,147406.309983033
1575,219379.60437760653
1576,272919.23516736366
1577,201511.7897785324
1578,127149.60858568992
1579,142986.77507474803
1580,213368.64747970976
1581,135870.67748802248
1582,119618.72257984048
1583,282539.4144173454
1584,248907.20670139493
1585,176362.32410080783
1586,33254.79162483447
1587,104163.11375705243
1588,142396.86553360388
1589,104875.64616358935
1590,141899.95447821563
1591,92508.9070253756
1592,127662.9268939748
1593,120913.98284180171
1594,143224.9567740073
1595,127972.23523912033
1596,198843.26344879635
1597,199385.0184697657
1598,209070.73356894086
1599,177477.0579384392
1600,188685.9337964324
1601,43111.10128654531
1602,98690.534092399
1603,93571.40360492676
1604,251566.30581108676
1605,245880.60260662553
1606,172203.02540450523
1607,214631.6377128861
1608,246402.00243497395
1609,199793.26743841227
1610,180637.50636531872
1611,149575.97032136007
1612,210314.59750557714
1613,198651.86202614315
1614,133466.13297472516
1615,88453.9204541731
1616,89254.31726922619
1617,101622.2083527144
1618,104056.6471374991
1619,132126.01682683223
1620,230595.8307100564
1621,142053.87389505695
1622,159382.4314016956
1623,227132.29377003154
1624,253173.9039279978
1625,128472.52012985776
1626,206564.24608988082
1627,220214.3726494142
1628,281873.4689888769
1629,198428.48764557767
1630,288609.0425741231
1631,212365.82832059858
1632,223642.35916085434
1633,206147.25625345495
1634,213483.48015473515
1635,200992.65384520288
1636,184319.1752849813
1637,210462.04310457443
1638,221517.61780344928
1639,200950.92247143373
1640,237712.277758939
1641,196819.46534081467
1642,251579.39872612548
1643,245029.71678408058
1644,240437.96122423364
1645,209315.50346431957
1646,180539.57410838795
1647,174875.18758435472
1648,143377.67479133327
1649,152697.7093052658
1650,106210.5176497507
1651,108463.50261303554
1652,118142.23816443604
1653,110897.08487642714
1654,168865.3105131976
1655,152266.87177962883
1656,165568.00035574188
1657,161217.2768870723
1658,183359.11519222506
1659,111799.17951342359
1660,167512.4129960371
1661,378303.44868217246
1662,312218.54862063896
1663,331601.18668336055
1664,374684.231820285
1665,305468.57189006766
1666,310445.9922054917
1667,333311.15387092007
1668,319514.64034319716
1669,286014.963830263
1670,319690.4614369916
1671,283291.43888269004
1672,355815.3033635652
1673,296684.081963655
1674,261111.4626852912
1675,233477.22161612008
1676,228099.65042784868
1677,234497.53461099666
1678,372631.7887364107
1679,339012.666533953
1680,309949.6958397287
1681,281618.36990883097
1682,297734.3241189398
1683,217668.7202796627
1684,221757.92057217617
1685,227024.91460855512
1686,216020.35634935764
1687,218855.82697324516
1688,240398.72396928546
1689,234793.90230895585
1690,231998.74782250263
1691,220475.46766451458
1692,268941.18057017896
1693,205584.45381921815
1694,210362.75568608392
1695,189205.11295367146
1696,275339.7592299652
1697,193910.444175571
1698,301035.43848023296
1699,297516.1895463108
1700,258134.0507035428
1701,268492.14791875123
1702,261704.56403659738
1703,273487.29600237694
1704,270896.11206799396
1705,270116.3559135889
1706,350442.237051666
1707,239149.19071814755
1708,228596.68728071678
1709,284231.2108331195
1710,242699.67795976432
1711,285511.33260420343
1712,278823.95629380055
1713,271114.3359707384
1714,228073.33483619674
1715,226835.61736226032
1716,197423.89930491272
1717,189595.21046116616
1718,139918.17066648172
1719,231653.95100818283
1720,248134.8318429765
1721,190972.85730768772
1722,139245.74915513734
1723,176113.2032195451
1724,230548.807754374
1725,256537.62003452706
1726,194900.73192219017
1727,185858.33405946157
1728,204843.27608046087
1729,178918.63454986332
1730,181335.28685491666
1731,121162.12970843412
1732,145252.58015839584
1733,120064.94322044739
1734,129441.81832066589
1735,129888.5820864357
1736,117438.84697634693
1737,257582.3783920717
1738,213412.1380852875
1739,276493.16472573765
1740,263237.2397436297
1741,231181.62537469593
1742,200461.45978596548
1743,210808.16892319397
1744,262123.34201591767
1745,197663.3009011425
1746,217960.4018038671
1747,219535.50394117198
1748,228898.54995114135
1749,183692.9770617982
1750,134950.36054838359
1751,247155.44960886377
1752,108748.34309761703
1753,160576.9615317398
1754,211163.89541375218
1755,206734.7427485543
1756,113105.43824243074
1757,109379.92886288272
