Id,SalePrice
1461,116718.78866410244
1462,185178.74062184553
1463,205127.38820705167
1464,225553.53480342266
1465,205564.5888966006
1466,198056.80843525467
1467,173908.38990814183
1468,199710.18926495165
1469,192589.39921964472
1470,127107.96645758787
1471,223710.98907242907
1472,118658.2895135635
1473,119935.81732374008
1474,150413.90975429778
1475,117125.81107095066
1476,219317.28031212595
1477,230700.3180069917
1478,210760.5878406067
1479,216116.86844203158
1480,172641.89465087742
1481,214342.01293676818
1482,226698.41280671104
1483,211950.36440286
1484,211723.37196052584
1485,221073.6292085734
1486,221891.01834740656
1487,224825.7039302849
1488,229059.51158991983
1489,213881.1593960426
1490,225423.99260881328
1491,225897.36135508234
1492,125801.69160661561
1493,212181.1825460646
1494,224518.21928041254
1495,227502.97123244853
1496,224557.1938548181
1497,204015.4028552142
1498,203012.8241908916
1499,183304.62783216193
1500,201515.27196528725
1501,217620.19348306427
1502,193261.8217421686
1503,223189.7421131788
1504,231923.12864745894
1505,226268.76902717605
1506,210797.64691280003
1507,230511.56359400266
1508,211326.33458033996
1509,144069.8218803477
1510,169609.4610949963
1511,152984.40037567102
1512,189997.82606764825
1513,144914.15068710616
1514,141708.23211174083
1515,171919.78381585804
1516,144896.17196464993
1517,159352.8039690105
1518,147084.63757594154
1519,224669.5996922264
1520,133976.43992403804
1521,141955.96734756432
1522,195631.92067282298
1523,119333.69798160915
1524,114591.54817161744
1525,115681.84259365554
1526,114933.7239145981
1527,126671.28136443376
1528,114772.64763243918
1529,130355.15526862387
1530,189605.59889572242
1531,138895.02731974833
1532,118639.2552968419
1533,131354.74137441587
1534,122641.49422081583
1535,121579.24937944362
1536,127140.07026499648
1537,132321.46275687023
1538,119859.5619900977
1539,147986.6464430649
1540,112912.01561549751
1541,124696.91654199519
1542,120197.17413171368
1543,128142.62093318871
1544,132581.25579866016
1545,121653.6132205326
1546,121720.08893472089
1547,123504.97875855074
1548,121418.6766913982
1549,119964.41507036806
1550,121416.21990251579
1551,116062.3240295099
1552,121601.52346546555
1553,120424.46745058983
1554,130376.0439051089
1555,197811.12447776148
1556,133005.41715488085
1557,128191.4484763997
1558,119092.57665695436
1559,123377.39569672165
1560,126424.46387452501
1561,140853.51528018623
1562,118812.12672693204
1563,116099.31256523615
1564,194475.2471171265
1565,141071.61221316198
1566,214567.24886259332
1567,125411.93960583398
1568,228881.7271027018
1569,141094.54109592136
1570,121197.2760447945
1571,121164.24489959082
1572,129453.04497411751
1573,223419.93904737764
1574,129461.959925454
1575,222481.10015613408
1576,227637.0471096972
1577,203500.5657792957
1578,121459.92776610093
1579,133806.99504969243
1580,210504.94728960455
1581,127451.74851275967
1582,116913.50071318686
1583,215097.24357013358
1584,228436.4161340794
1585,180868.91809503816
1586,150196.80621289555
1587,120164.63892905864
1588,137604.9173514641
1589,121328.20521340036
1590,129604.05703121761
1591,121888.45931339887
1592,120109.41028211449
1593,116916.87411979694
1594,116563.81999383817
1595,121683.58675693531
1596,198851.5397529187
1597,171106.97179152354
1598,207224.97051682856
1599,184291.87342007933
1600,189255.47055177353
1601,133279.4770770144
1602,117954.59404471083
1603,124946.9952723071
1604,226381.53109666027
1605,231143.17377290703
1606,166686.57346077272
1607,202360.18729059538
1608,227488.3867586582
1609,199777.28546227355
1610,162482.89663010015
1611,135254.29806654577
1612,211699.90221125894
1613,197279.219374335
1614,131562.42040759884
1615,125560.67923188955
1616,127146.94876744114
1617,121223.39822679374
1618,116797.01189463757
1619,128923.93094440435
1620,197304.59157824662
1621,126381.29811549983
1622,141759.1012173509
1623,223833.8049876187
1624,230439.4228050574
1625,120021.43975567866
1626,210833.01386164618
1627,219899.2497429756
1628,231935.75478730808
1629,194323.93976864178
1630,212728.68774760078
1631,215967.49230426236
1632,222212.93739505592
1633,201784.04773884144
1634,213054.9239222001
1635,200936.16248937798
1636,178399.53652575862
1637,210434.70827921078
1638,214110.3131295488
1639,202452.43178589304
1640,227615.40675141028
1641,200247.25822197035
1642,230001.57807385336
1643,229421.05833235884
1644,229396.4625128148
1645,218907.30756826082
1646,183533.6954470763
1647,168906.35712192414
1648,127586.36572878929
1649,140285.23925040738
1650,113557.46954048537
1651,116105.4873206992
1652,116971.58812633049
1653,116181.2865384673
1654,151314.4274897679
1655,150989.57969849042
1656,148748.92568958073
1657,142868.59054456506
1658,175109.45766526693
1659,114752.37153345614
1660,164605.49519962366
1661,194100.17122226
1662,221116.70880833338
1663,193868.65016756003
1664,176196.59620017005
1665,216008.89148902704
1666,202625.4535132707
1667,213170.23700559675
1668,200178.58921170037
1669,213521.1565504635
1670,199700.51182051533
1671,214999.40956238977
1672,183599.72862479664
1673,237529.91007385665
1674,228334.8040439602
1675,224964.50024738954
1676,224042.12436339946
1677,225217.52939596586
1678,176976.59287893973
1679,191308.51128669904
1680,203282.8940633137
1681,220979.4349775595
1682,209208.31864577052
1683,218288.12895098655
1684,213957.32271137385
1685,221676.79969830342
1686,217958.64138641563
1687,212773.80815056924
1688,228471.24443923315
1689,226443.319625717
1690,226566.0410010923
1691,219828.61563497563
1692,233225.02917288127
1693,202250.25863184498
1694,210826.64516498538
1695,172521.89145648276
1696,229152.27857236203
1697,179911.75542255415
1698,225113.84448455716
1699,210100.1060565053
1700,231299.4744616271
1701,229727.46175719975
1702,229631.73678140758
1703,228673.9508301689
1704,219816.96204622998
1705,221506.29862869356
1706,185356.07762039412
1707,228964.40634022275
1708,225075.4919651226
1709,221835.5075501023
1710,228024.85425880188
1711,224165.7267386333
1712,225950.47992652835
1713,220802.30355524135
1714,223842.07201314604
1715,223553.36864347674
1716,193050.336368918
1717,186444.23142906796
1718,125237.05074738114
1719,220518.2699399361
1720,225096.69829093036
1721,184446.68140464375
1722,124935.14488837257
1723,168695.2999515542
