Id,SalePrice
1461,119196.75492533896
1462,181901.84849398542
1463,204723.2557055156
1464,229834.48545388112
1465,201698.5284891719
1466,204813.53521963308
1467,172845.55946822802
1468,206758.09244352995
1469,188179.13451927973
1470,127333.0303964947
1471,225898.13399829715
1472,118011.15100014073
1473,119375.61548851032
1474,166374.59169193954
1475,119779.68243152037
1476,338749.39816879324
1477,251599.39603475336
1478,304880.01417380973
1479,292218.6479171797
1480,401618.1322898085
1481,306530.6459013212
1482,234921.96887841861
1483,210907.32511068683
1484,208713.31854077528
1485,223468.44605680025
1486,231704.35353563871
1487,312148.005979663
1488,252330.76312192355
1489,211424.25063404997
1490,244312.15763859404
1491,235551.01666260423
1492,86412.99038081434
1493,203664.98139478668
1494,279892.17263352015
1495,268526.3437950805
1496,252383.93977572166
1497,208398.0944717313
1498,202358.44092306722
1499,186455.29771912307
1500,201623.5460076282
1501,216435.5946511417
1502,195964.21884301995
1503,260282.77501120366
1504,256552.892697238
1505,240868.19058864264
1506,207372.30424891593
1507,243428.78304988574
1508,207883.68876749632
1509,163118.44416320382
1510,176026.16564274803
1511,158731.54480687797
1512,186498.27501044914
1513,165666.00908859127
1514,158882.19827652996
1515,181054.5817278067
1516,162078.74166335605
1517,161298.8272353594
1518,167539.69788621136
1519,231877.37091964085
1520,136202.34671958783
1521,153711.2464422406
1522,193480.34943007777
1523,106497.74998938806
1524,109216.72231999945
1525,100534.73921060005
1526,113256.53981909888
1527,74756.94188620547
1528,102723.85037455511
1529,145628.63562337554
1530,181321.857423967
1531,156717.95253256272
1532,81327.20505914316
1533,133424.80550591703
1534,105023.83984483445
1535,130887.29288071161
1536,82408.98636323187
1537,66416.21087165976
1538,113562.27186125614
1539,179802.98351057444
1540,120574.44930197363
1541,139161.5044603126
1542,114972.19989097811
1543,147170.63957331615
1544,49131.608414645976
1545,66258.13181487747
1546,132940.02923438628
1547,137011.0742616675
1548,109940.61364016056
1549,104013.12612554364
1550,129477.45018853233
1551,117565.27561129536
1552,134376.480888353
1553,113310.61098695741
1554,81343.50944923374
1555,196379.6460555215
1556,75605.75475504734
1557,81663.04836392662
1558,107526.07840088093
1559,95379.35324353303
1560,142680.02272383927
1561,159247.3453321209
1562,121522.39124778884
